iso3_country,original_inventory_sector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AIA,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:09.367496,
AIA,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,,tonnes,annual,2023-10-12 17:27:09.367483,
AIA,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-12 17:27:09.367514,
AIA,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-12 17:27:09.367523,
AIA,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:09.367505,
ALA,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:07.574475,
ALA,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,,tonnes,annual,2023-10-12 17:27:07.574464,
ALA,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-12 17:27:07.574494,
ALA,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-12 17:27:07.574503,
ALA,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:07.574484,
ALA,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:07.76216,
ALA,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,,tonnes,annual,2023-10-12 17:27:07.762142,
ALA,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-12 17:27:07.762188,
ALA,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-12 17:27:07.762202,
